servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;Horas_servicio_HHMM;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Repuestos_Usados_Filtro;Ubicacion_Clientes;Tecnicos_Bigtools
SV-000980;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;1/10/2022;2/10/2022;75;0h 45min;S. López;OK;Sin_repuestos;22500;0;22500;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-000981;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;24/3/2023;25/3/2023;65;0h 39min;A. Torres;OK;Sin_repuestos;19500;0;19500;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-000982;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;1/7/2023;2/7/2023;83;0h 50min;R. Soto;OK;Sin_repuestos;24900;0;24900;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000983;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;26/9/2023;27/9/2023;93;0h 56min;M. Gómez;Reparado;Sin_repuestos;27900;0;27900;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000984;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;03/27/2024;28/3/2024;53;0h 32min;R. Soto;OK;Sin_repuestos;0;0;0;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000985;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;23/6/2024;24/6/2024;66;0h 40min;S. López;OK;Sin_repuestos;0;0;19800;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-000986;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;6/10/2024;10/7/2024;58;0h 35min;A. Torres;OK;Sin_repuestos;17400;0;17400;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-000987;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;2027/13/40;2/1/2025;72;0h 43min;L. Gómez;OK;Sin_repuestos;21600;0;21600;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-000988;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;4/4/2025;5/4/2025;85;0h 51min;M. Ruiz;Reparado;Sin_repuestos;25500;0;25500;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000989;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;06/28/2025;29/6/2025;62;0h 37min;M. Gómez;OK;Sin_repuestos;18600;0;18600;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000990;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;23/9/2025;24/9/2025;9479;94h 47min;M. Gómez;OK;Sin_repuestos;24300;0;24300;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000991;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-007;Limpieza de compartimiento y protección anticorrosión;27/12/2021;28/12/2021;87;0h 52min;A. Torres;OK;Sin_repuestos;26100;0;26100;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-000992;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-007;Limpieza de compartimiento y protección anticorrosión;24/12/2024;25/12/2024;94;0h 56min;R. Soto;OK;Sin_repuestos;28200;0;28200;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-000993;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;2/1/2022;3/1/2022;-7061;-70h -37min;M. Gómez;OK;Sin_repuestos;11100;0;11100;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000994;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;5/7/2022;6/7/2022;54;0h 32min;J. Pérez;OK;Sin_repuestos;16200;0;0;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-000995;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;25/12/2023;26/12/2023;51;0h 31min;R. Soto;Reparado;Sin_repuestos;15300;0;15300;Taller 5 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000996;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;5/1/2025;6/1/2025;51;0h 31min;M. Ruiz;OK;Sin_repuestos;15300;0;15300;Taller 5 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-000997;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;25/12/2022;26/12/2022;105;1h 3min;M. Gómez;OK;Sin_repuestos;31500;0;31500;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000998;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;27/12/2023;31/12/1999;104;1h 2min;M. Ruiz;OK;Sin_repuestos;31200;0;31200;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000999;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;25/12/2024;26/12/2024;1;1h 0min;A. Torres;OK;Sin_repuestos;30000;0;30000;Taller 5 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-001000;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;4/4/2023;5/4/2023;221;2h 13min;R. Soto;Reparado;"aceite:17365; filtro_aceite:17994";77350;35359;112709;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 6: Soto
SV-001001;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;7/10/2023;8/10/2023;156;1h 34min;R. Soto;OK;"aceite:27609; filtro_aceite:16416";0;44025;98625;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-001002;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;7/4/2024;8/4/2024;186;1h 52min;M. Ruiz;OK;Sin_repuestos;65100;33385;98485;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-001003;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;29/9/2024;30/9/2024;261;2h 37min;J. Pérez;OK;"aceite:34531; filtro_aceite:17595";91350;52126;143476;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 2: Pérez
SV-001004;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;7/4/2025;2027/13/40;21;2h 6min;R. Soto;Reparado;"aceite:18810; filtro_aceite:10805";73500;29615;103115;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-001005;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-001;Cambio de aceite y filtro de lubricación;7/10/2025;8/10/2025;256;2h 34min;M. Gómez;OK;"aceite:21543; filtro_aceite:15564";89600;37107;0;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-001006;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-002;Revisión de inyectores y limpieza de bomba;6/4/2023;2027/13/40;233;2h 20min;M. Gómez;OK;Sin_repuestos;81550;0;81550;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-001007;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitución de filtro de aire primario/secundario;31/3/2023;1/4/2023;102;1h 1min;L. Gómez;Reparado;filtro_aire:17905;35700;17905;53605;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 3: Gómez L.
SV-001008;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitución de filtro de aire primario/secundario;24/9/2023;25/9/2023;92;0h 55min;J. Pérez;Reparado;filtro_aire:12029;32200;12029;44229;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 2: Pérez
SV-001009;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-003;Sustitución de filtro de aire primario/secundario;3/4/2024;4/4/2024;94;0h 56min;M. Ruiz;Reparado;filtro_aire:20964;32900;20964;53864;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-001010;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-004;Limpieza de sistema de refrigeración y verificación de termostato;27/3/2024;28/3/2024;10478;104h 47min;R. Soto;Reparado;Sin_repuestos;71400;0;71400;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-001011;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-004;Limpieza de sistema de refrigeración y verificación de termostato;27/3/2025;03/28/2025;202;2h 1min;J. Pérez;OK;Sin_repuestos;70700;0;70700;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-001012;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;2/4/2023;3/4/2023;99;0h 59min;A. Torres;OK;filtro_combustible:12730;34650;12730;47380;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-001013;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;1/10/2023;2/10/2023;103;1h 2min;A. Torres;Reparado;filtro_combustible:9753;0;0;45803;Sucursal 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-001014;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;4/4/2024;5/4/2024;97;0h 58min;L. Gómez;Reparado;filtro_combustible:13454;0;13454;47404;Sucursal 4 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-001015;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;30/9/2024;1/10/2024;115;1h 9min;A. Torres;OK;Sin_repuestos;40250;21786;0;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-001016;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;30/3/2025;31/3/2025;63;0h 38min;R. Soto;OK;filtro_combustible:23519;22050;23519;45569;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-001017;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-005;Cambio de filtro de combustible;28/9/2025;29/9/2025;94;0h 56min;A. Torres;OK;filtro_combustible:16876;32900;16876;49776;Sucursal 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 1: Torres
SV-001018;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-006;Revisión de válvulas y ajuste de holgura;25/3/2023;03/26/2023;214;2h 8min;L. Gómez;OK;Sin_repuestos;0;0;0;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-001019;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-006;Revisión de válvulas y ajuste de holgura;29/3/2024;30/3/2024;307;3h 4min;J. Pérez;Reparado;Sin_repuestos;107450;0;107450;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-001020;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;5/4/2023;6/4/2023;-3249;-32h -29min;A. Torres;Reparado;Sin_repuestos;8750;0;8750;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-001021;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;2/7/2023;3/7/2023;34;0h 20min;M. Ruiz;OK;Sin_repuestos;11900;0;11900;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-001022;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;6/10/2023;31/12/1999;43;0h 26min;A. Torres;OK;Sin_repuestos;15050;0;15050;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-001023;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;24/3/2024;25/3/2024;63;0h 38min;S. López;OK;Sin_repuestos;22050;0;22050;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-001024;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;23/9/2024;24/9/2024;67;0h 40min;M. Gómez;OK;Sin_repuestos;0;0;23450;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-001025;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;28/12/2024;2027/13/40;66;0h 40min;A. Torres;OK;Sin_repuestos;23100;0;23100;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-001026;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;31/3/2025;31/12/1999;61;0h 37min;L. Gómez;OK;Sin_repuestos;21350;0;21350;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-001027;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;23/6/2025;24/6/2025;87;0h 52min;M. Gómez;OK;Sin_repuestos;30450;0;0;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001028;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;30/9/2025;1/10/2025;69;0h 41min;S. López;OK;Sin_repuestos;24150;0;24150;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-001029;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-008;Limpieza de tanque de combustible;27/3/2024;28/3/2024;217;2h 10min;S. López;OK;Sin_repuestos;75950;0;75950;Sucursal 4 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-001030;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-009;Ensayo de carga y control de emisiones;1/4/2023;2/4/2023;21;2h 6min;A. Torres;Reparado;Sin_repuestos;73500;0;73500;Sucursal 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-001031;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-009;Ensayo de carga y control de emisiones;2/4/2024;3/4/2024;198;1h 59min;A. Torres;Observaciones;Sin_repuestos;69300;0;69300;Sucursal 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-001032;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;7/1/2022;8/1/2022;231;2h 19min;R. Soto;OK;"aceite:17964; filtro_aceite:13245";64680;31209;95889;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-001033;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/3/2022;28/3/2022;162;1h 37min;R. Soto;OK;"aceite:33565; filtro_aceite:12965";45360;0;91890;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-001034;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/7/2022;5/7/2022;227;2h 16min;M. Ruiz;OK;Sin_repuestos;63560;27251;90811;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-001035;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;24/9/2022;25/9/2022;212;2h 7min;M. Gómez;OK;"aceite:28617; filtro_aceite:15955";59360;44572;103932;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001036;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;24/3/2023;25/3/2023;177;1h 46min;A. Torres;OK;"aceite:25082; filtro_aceite:13621";49560;38703;88263;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-001037;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/7/2023;2/7/2023;193;1h 56min;J. Pérez;Reparado;"aceite:19493; filtro_aceite:16041";54040;35534;0;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 2: Pérez
SV-001038;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/3/2024;28/3/2024;195;1h 57min;M. Gómez;OK;"aceite:30779; filtro_aceite:13026";54600;43805;98405;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001039;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/9/2024;30/9/2024;156;1h 34min;A. Torres;OK;"aceite:30305; filtro_aceite:14144";43680;44449;88129;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-001040;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;5/1/2025;6/1/2025;161;1h 37min;M. Ruiz;OK;"aceite:25247; filtro_aceite:12656";45080;37903;82983;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 5: Ruiz
SV-001041;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;24/3/2025;25/3/2025;242;2h 25min;M. Ruiz;Reparado;"aceite:34331; filtro_aceite:11807";67760;46138;113898;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 5: Ruiz
SV-001042;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;25/6/2025;06/26/2025;182;1h 49min;M. Gómez;Observaciones;"aceite:33924; filtro_aceite:15849";50960;49773;100733;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001043;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;28/12/2021;29/12/2021;101;1h 1min;L. Gómez;OK;filtro_aire:20334;28280;20334;48614;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 3: Gómez L.
SV-001044;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;29/12/2022;30/12/2022;115;1h 9min;S. López;Observaciones;filtro_aire:22377;32200;22377;54577;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Tecnico 7: López
SV-001045;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;24/6/2023;25/6/2023;101;1h 1min;S. López;Reparado;filtro_aire:18465;28280;18465;46745;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Tecnico 7: López
SV-001046;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;1/1/2024;2/1/2024;95;0h 57min;M. Gómez;OK;filtro_aire:17272;26600;17272;43872;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001047;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;25/6/2024;26/6/2024;126;1h 16min;R. Soto;OK;Sin_repuestos;35280;0;58317;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-001048;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;31/12/2024;1/1/2025;6244;62h 26min;M. Gómez;Reparado;filtro_aire:21884;29680;21884;51564;Sucursal 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001049;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;12/29/2021;30/12/2021;175;1h 45min;M. Ruiz;Reparado;Sin_repuestos;49000;0;49000;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
SV-001050;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;6/4/2022;7/4/2022;13;1h 18min;R. Soto;Reparado;Sin_repuestos;36400;0;0;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-001051;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;7/7/2022;8/7/2022;129;1h 17min;S. López;OK;Sin_repuestos;36120;0;0;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-001052;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/9/2022;30/9/2022;93;93h 0min;L. Gómez;OK;Sin_repuestos;0;0;43400;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-001053;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;25/12/2022;12/26/2022;111;1h 7min;S. López;OK;Sin_repuestos;31080;0;31080;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-001054;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/4/2023;6/4/2023;12;1h 12min;M. Gómez;OK;Sin_repuestos;33600;0;33600;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-001055;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/6/2023;29/6/2023;155;1h 33min;R. Soto;OK;Sin_repuestos;43400;0;43400;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-001056;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/9/2023;2027/13/40;174;1h 44min;L. Gómez;Observaciones;Sin_repuestos;48720;0;48720;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-001057;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;31/12/2023;1/1/2024;132;1h 19min;A. Torres;OK;Sin_repuestos;36960;0;36960;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-001058;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;7/4/2024;8/4/2024;15;1h 30min;L. Gómez;OK;Sin_repuestos;42000;0;42000;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-001059;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;24/9/2024;25/9/2024;12;1h 12min;M. Ruiz;OK;Sin_repuestos;33600;0;33600;Sucursal 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 5: Ruiz
