inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;fecha_lectura;horometro_h;ubicacion;ciudad;localidad;fecha_lectura_normalizada
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;1235;Obra 3 - Río Grande;Río Grande;Obra 3;1-jun-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;264;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-jun-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;2733;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-jul-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;1301;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-jul-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;2733;Oficina 5 - Ushuaia;Ushuaia;Oficina 5;1-jul-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2023 00:00;1414;Obra 3 - Río Grande;Río Grande;Obra 3;1-ago-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2023 00:00;2947;Obra 5 - Río Grande;Río Grande;Obra 5;1-ago-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;1479;Oficina 2 - Río Grande;Río Grande;Oficina 2;1-sept-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023;1537;Obra 3 - Río Grande;Río Grande;Obra 3;1-oct-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;3274;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-oct-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2023;3438;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-nov-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2023 00:00;1602;Obra 3 - Río Grande;Río Grande;Obra 3;1-nov-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;3642;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-dic-23
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;1722;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-dic-23
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;3733;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-ene-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;3733;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-ene-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;6/1/2024;4308;Obra 5 - Ushuaia;Ushuaia;Obra 5;6-ene-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;7/1/2024;4438;Obra 5 - Río Grande;Río Grande;Obra 5;7-ene-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2024 00:00;1892;Obra 3 - Río Grande;Río Grande;Obra 3;1-feb-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2024 00:00;3870;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-feb-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2024 00:00;3963;Obra 5 - Río Grande;Río Grande;Obra 5;1-mar-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2024 00:00;2018;Obra 3 - Río Grande;Río Grande;Obra 3;1-abr-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2024;35977;Obra 5 - Río Grande;Río Grande;Obra 5;1-abr-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2024;4229;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-may-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2024 00:00;2140;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-may-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2024 00:00;2140;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-may-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2024 00:00;2209;Obra 3 - Río Grande;Río Grande;Obra 3;1-jun-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2024;2328;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-jul-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2024 00:00;2328;Obra 3 - Río Grande;Río Grande;Obra 3;1-jul-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2024 00:00;2373;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-ago-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2024;4724;Obra 5 - Río Grande;Río Grande;Obra 5;1-sept-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2024 00:00;2441;Depósito 1 - Tolhuin;Tolhuin;Depósito 1;1-sept-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2024;4898;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-oct-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2024 00:00;2484;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-oct-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2024 00:00;2484;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-oct-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2024 00:00;502;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-nov-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2024 00:00;2541;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-nov-24
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2024 00:00;5139;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-dic-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2024 00:00;11779;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-dic-24
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2025 00:00;2729;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-ene-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2025 00:00;5259;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-ene-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;2/1/2025;2770;Obra 3 - Ushuaia;Ushuaia;Obra 3;2-ene-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;4/1/2025;2937;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;4-ene-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;5/1/2025;3029;Obra 3 - Tolhuin;Tolhuin;Obra 3;5-ene-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2025 00:00;5377;Obra 5 - Río Grande;Río Grande;Obra 5;1-feb-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2025 00:00;5581;Obra 5 - Río Grande;Río Grande;Obra 5;1-mar-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2025 00:00;2937;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-abr-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2025;5790;Obra 5 - Río Grande;Río Grande;Obra 5;1-abr-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;5991;Obra 5 - Río Grande;Río Grande;Obra 5;1-may-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2025 00:00;3147;Obra 3 - Río Grande;Río Grande;Obra 3;1-jun-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;3234;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-jul-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;3329;Obra 3 - Río Grande;Río Grande;Obra 3;1-ago-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;3416;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-sept-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;6611;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-sept-25
EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2025;3479;Obra 3 - Río Grande;Río Grande;Obra 3;1-oct-25
EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2025 00:00;6754;Obra 5 - Río Grande;Río Grande;Obra 5;1-oct-25
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;49;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-ene-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;200;Taller 5 - Río Grande;Río Grande;Taller 5;1-ene-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;109;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-ene-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;8/1/2022;657;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;8-ene-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2022 00:00;65;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-feb-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2022;169;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-feb-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022 00:00;377;Taller 5 - Río Grande;Río Grande;Taller 5;1-mar-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022 00:00;85;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-mar-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022;252;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-mar-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;315;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-abr-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;130;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-abr-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;504;Taller 5 - Río Grande;Río Grande;Taller 5;1-abr-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;162;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-may-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;690;Taller 5 - Río Grande;Río Grande;Taller 5;1-may-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;36448;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-may-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;77;Taller 5 - Río Grande;Río Grande;Taller 5;1-jun-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;183;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-jun-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;498;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-jun-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;119209;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-jun-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;227;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-jul-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;597;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-jul-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;868;Taller 5 - Río Grande;Río Grande;Taller 5;1-jul-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;998;Taller 5 - Río Grande;Río Grande;Taller 5;1-ago-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;1151;Taller 5 - Río Grande;Río Grande;Taller 5;1-sept-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;726;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-sept-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;295;Obra 5 - Río Grande;Río Grande;Obra 5;1-sept-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022;48547;Depósito 4 - Tolhuin;Tolhuin;Depósito 4;1-oct-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022;803;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-oct-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022 00:00;315;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-oct-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022 00:00;890;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-nov-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022 00:00;1437;Taller 5 - Río Grande;Río Grande;Taller 5;1-nov-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022 00:00;340;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-nov-22
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;371;Depósito 5 - Río Grande;Río Grande;Depósito 5;1-dic-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022;959;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-dic-22
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;95;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-dic-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;109965;Taller 5 - Río Grande;Río Grande;Taller 5;1-dic-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;1582;Taller 5 - Río Grande;Río Grande;Taller 5;1-dic-22
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;1715;Taller 5 - Río Grande;Río Grande;Taller 5;1-ene-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;995;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-ene-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;402;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-ene-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;8/1/2023;2734;Taller 5 - Río Grande;Río Grande;Taller 5;8-ene-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2023 00:00;1872;Taller 5 - Río Grande;Río Grande;Taller 5;1-feb-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2023 00:00;427;Obra 5 - Río Grande;Río Grande;Obra 5;1-feb-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2023 00:00;459;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-mar-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2023 00:00;1160;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-mar-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2023 00:00;1239;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-abr-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2023 00:00;252;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-abr-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2023 00:00;490;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-abr-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2023 00:00;2093;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-abr-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2023 00:00;1285;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-may-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2023;306;Oficina 5 - Tolhuin;Tolhuin;Oficina 5;1-may-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2023 00:00;518;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-may-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2023 00:00;2249;Taller 5 - Río Grande;Río Grande;Taller 5;1-may-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;1334;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-jun-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;540;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-jun-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;427;Oficina 5 - Tolhuin;Tolhuin;Oficina 5;1-jun-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;2353;Taller 5 - Río Grande;Río Grande;Taller 5;1-jun-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;561;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-jul-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;548;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-jul-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;2525;Taller 5 - Río Grande;Río Grande;Taller 5;1-jul-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;1430;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-jul-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2023;71832;Planta 5 - Tolhuin;Tolhuin;Planta 5;1-ago-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2023 00:00;581;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-ago-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;1606;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-sept-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023;720;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-sept-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;625;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-sept-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;2833;Taller 5 - Río Grande;Río Grande;Taller 5;1-sept-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;798;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-oct-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;657;Obra 5 - Río Grande;Río Grande;Obra 5;1-oct-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;296;Taller 5 - Río Grande;Río Grande;Taller 5;1-oct-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023;657;Obra 5 - Tolhuin;Tolhuin;Obra 5;1-oct-23
EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;516;Obra 1 - Ushuaia;Ushuaia;Obra 1;1-oct-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;1697;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-oct-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2023 00:00;857;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-nov-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2023 00:00;857;Obra 1 - Río Grande;Río Grande;Obra 1;1-nov-23
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;1785;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-dic-23
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;3299;Taller 5 - Río Grande;Río Grande;Taller 5;1-dic-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;980;Oficina 5 - Ushuaia;Ushuaia;Oficina 5;1-dic-23
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;744;Obra 5 - Río Grande;Río Grande;Obra 5;1-dic-23
EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;1025;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-ene-24
EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024;3492;Taller 5 - Río Grande;Río Grande;Taller 5;1-ene-24
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024;1894;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-ene-24
EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;1894;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-ene-24
EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;772;Obra 5 - Ushuaia;Ushuaia;Obra 5;1-ene-24
EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;1099;Oficina 4 - Tolhuin;Tolhuin;Oficina 4;1-ene-24
