inventario_id;cliente_id;Locacion;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion;fecha_ejecucion_normalizada;responsable;duracion_estimada_h;Ciudad
EQP-0029;CLI-013;Depósito 5 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de junio de 2025;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0069;CLI-049;Depósito 5 - Ushuaia;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de junio de 2025;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0062;CLI-044;Obra 1 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de junio de 2025;Planificado;Sin datos;;M. Ruiz;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de junio de 2024;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0031;CLI-049;Oficina 3 - Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de junio de 2024;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0078;CLI-005;Planta 3 - Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de mayo de 2024;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0032;CLI-026;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de mayo de 2024;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de mayo de 2024;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de mayo de 2024;Planificado;Sin datos;;Sin datos;5; Ushuaia
EQP-0019;CLI-036;Planta 1 - Ushuaia;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;miércoles, 1 de mayo de 2024;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0037;CLI-032;Obra 3 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0074;CLI-049;Oficina 2 - Ushuaia;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;M. Gómez;5; Ushuaia
EQP-0033;CLI-044;Taller 5 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0100;CLI-032;Planta 2 - Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;A. Torres;5; Río Grande
EQP-0074;CLI-049;Oficina 2 - Tolhuin;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0077;CLI-044;Planta 3 - Tolhuin;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;L. Gómez;5; Tolhuin
EQP-0033;CLI-044;Taller 5 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0037;CLI-032;Obra 3 - Ushuaia;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de abril de 2023;Planificado;Sin datos;;M. Ruiz;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-004;Limpieza de mangueras y boquillas;1;Baja;;sábado, 1 de abril de 2023;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0077;CLI-044;Planta 3 - Ushuaia;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;viernes, 1 de abril de 2022;Planificado;Sin datos;;J. Pérez;5; Ushuaia
EQP-0040;CLI-038;Sucursal 1 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de marzo de 2025;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0029;CLI-013;Depósito 5 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;viernes, 1 de marzo de 2024;Planificado;Sin datos;;A. Torres;5; Tolhuin
EQP-0062;CLI-044;Obra 1 - Ushuaia;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;viernes, 1 de marzo de 2024;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0040;CLI-038;Sucursal 1 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;viernes, 1 de marzo de 2024;Planificado;Sin datos;;S. López;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-004;Limpieza de mangueras y boquillas;1;Baja;;miércoles, 1 de marzo de 2023;Planificado;Sin datos;;Sin datos;5; Río Grande
EQP-0064;CLI-038;Depósito 4 - Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;BAD-KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de marzo de 2022;Planificado;Sin datos;;M. Gómez;5; Ushuaia
EQP-0015;CLI-032;Planta 4 - Tolhuin;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de febrero de 2025;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0040;CLI-038;Sucursal 1 - Ushuaia;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;domingo, 1 de diciembre de 2024;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0035;CLI-026;Oficina 3 - Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de diciembre de 2024;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0065;CLI-038;Taller 4 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;jueves, 1 de diciembre de 2022;Planificado;Sin datos;;J. Pérez;5; Río Grande
EQP-0065;CLI-038;Taller 4 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;jueves, 1 de diciembre de 2022;Planificado;Sin datos;;J. Pérez;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;viernes, 1 de noviembre de 2024;Planificado;Sin datos;;S. López;5; Tolhuin
EQP-0019;CLI-036;Planta 1 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;viernes, 1 de noviembre de 2024;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;viernes, 1 de noviembre de 2024;Planificado;Sin datos;;S. López;5; Río Grande
EQP-0078;CLI-005;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de noviembre de 2023;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-004;Limpieza de mangueras y boquillas;1;Baja;;martes, 1 de noviembre de 2022;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0050;CLI-024;Taller 5 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;miércoles, 1 de octubre de 2025;Planificado;Sin datos;;Sin datos;5; Río Grande
EQP-0060;CLI-049;Obra 3 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;miércoles, 1 de octubre de 2025;Planificado;Sin datos;;S. López;5; Río Grande
EQP-0091;CLI-044;Obra 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de octubre de 2025;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0009;CLI-009;Oficina 5 - Ushuaia;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;martes, 1 de octubre de 2024;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0033;CLI-044;Taller 5 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;martes, 1 de octubre de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0050;CLI-024;Taller 5 - Ushuaia;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de octubre de 2023;Planificado;Sin datos;;R. Soto;5; Ushuaia
EQP-0037;CLI-032;Obra 3 - Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de octubre de 2023;Planificado;Sin datos;;A. Torres;5; Tolhuin
EQP-0092;CLI-026;Planta 2 - Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de octubre de 2023;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de octubre de 2023;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0060;CLI-049;Obra 3 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de octubre de 2022;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0074;CLI-049;Oficina 2 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de octubre de 2022;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0092;CLI-026;Planta 2 - Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de octubre de 2022;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0092;CLI-026;Planta 2 - Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de octubre de 2022;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;BAD-KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de octubre de 2022;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0085;CLI-001;Depósito 3 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;miércoles, 1 de enero de 2025;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0074;CLI-049;Oficina 2 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;miércoles, 1 de enero de 2025;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0033;CLI-044;Taller 5 - Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;miércoles, 1 de enero de 2025;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;miércoles, 1 de enero de 2025;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0060;CLI-049;Obra 3 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;miércoles, 1 de enero de 2025;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0009;CLI-009;Oficina 5 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;lunes, 1 de enero de 2024;Planificado;Sin datos;;Sin datos;5; Río Grande
EQP-0039;CLI-044;Planta 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;lunes, 1 de enero de 2024;Planificado;Sin datos;;M. Gómez;5; Ushuaia
EQP-0037;CLI-032;Obra 3 - Ushuaia;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;lunes, 1 de enero de 2024;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;lunes, 1 de enero de 2024;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0009;CLI-009;Oficina 5 - Tolhuin;Generador;Generac;Guardian 10 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;lunes, 1 de enero de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0050;CLI-024;Taller 5 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;domingo, 1 de enero de 2023;Planificado;Sin datos;;M. Ruiz;5; Río Grande
EQP-0060;CLI-049;Obra 3 - Río Grande;Generador;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;domingo, 1 de enero de 2023;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0053;CLI-044;Oficina 2 - Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;domingo, 1 de enero de 2023;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0039;CLI-044;Planta 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0074;CLI-049;Oficina 2 - Ushuaia;Generador;Generac;Guardian 10 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;Sin datos;5; Ushuaia
EQP-0094;CLI-044;Taller 2 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0009;CLI-009;Oficina 5 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;S. López;5; Río Grande
EQP-0037;CLI-032;Obra 3 - Ushuaia;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0077;CLI-044;Planta 3 - Río Grande;Generador;Generac;Guardian 10 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0037;CLI-032;Obra 3 - Río Grande;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobación de batería y cargador;3;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0064;CLI-038;Depósito 4 - Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-005;Sustitución de filtro de detergente;6;Media;;sábado, 1 de enero de 2022;Planificado;Sin datos;;R. Soto;5; Ushuaia
EQP-0076;CLI-044;Taller 2 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0076;CLI-044;Taller 2 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0007;CLI-036;Taller 4 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0030;CLI-036;Taller 4 - Ushuaia;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de septiembre de 2025;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0023;CLI-041;Planta 5 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de septiembre de 2024;Planificado;Sin datos;;Sin datos;5; Ushuaia
EQP-0030;CLI-036;Taller 4 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de septiembre de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0030;CLI-036;Taller 4 - Ushuaia;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de septiembre de 2023;Planificado;Sin datos;;S. López;5; Ushuaia
EQP-0056;CLI-011;Obra 2 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de agosto de 2025;Planificado;Sin datos;;Sin datos;5; Tolhuin
EQP-0070;CLI-044;Obra 5 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de agosto de 2025;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0061;CLI-026;Planta 2 - Río Grande;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de agosto de 2025;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0028;CLI-026;Planta 5 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de agosto de 2022;Planificado;Sin datos;;M. Gómez;5; Ushuaia
EQP-0049;CLI-036;Sucursal 5 - Río Grande;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de julio de 2025;Planificado;Sin datos;;M. Ruiz;5; Río Grande
EQP-0075;CLI-049;Oficina 2 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de julio de 2025;Planificado;Sin datos;;L. Gómez;5; Ushuaia
EQP-0090;CLI-024;Sucursal 4 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de julio de 2024;Planificado;Sin datos;;S. López;5; Tolhuin
EQP-0080;CLI-049;Depósito 3 - Ushuaia;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de julio de 2024;Planificado;Sin datos;;J. Pérez;5; Ushuaia
EQP-0089;CLI-044;Taller 3 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de julio de 2024;Planificado;Sin datos;;Sin datos;5; Tolhuin
EQP-0071;CLI-030;Taller 5 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de julio de 2024;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0089;CLI-044;Taller 3 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;sábado, 1 de julio de 2023;Planificado;Sin datos;;M. Gómez;5; Tolhuin
EQP-0068;CLI-049;Oficina 3 - Ushuaia;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;sábado, 1 de julio de 2023;Planificado;Sin datos;;M. Ruiz;5; Ushuaia
EQP-0002;CLI-036;Sucursal 4 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de julio de 2022;Planificado;Sin datos;;A. Torres;5; Tolhuin
EQP-0007;CLI-036;Taller 4 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de julio de 2022;Planificado;Sin datos;;M. Ruiz;5; Tolhuin
EQP-0010;CLI-030;Taller 4 - Río Grande;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de junio de 2025;Planificado;Sin datos;;A. Torres;5; Río Grande
EQP-0005;CLI-001;Oficina 2 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;sábado, 1 de junio de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0056;CLI-011;Obra 2 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;jueves, 1 de mayo de 2025;Planificado;Sin datos;;J. Pérez;5; Tolhuin
EQP-0079;CLI-014;Taller 2 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;S. López;5; Tolhuin
EQP-0075;CLI-049;Oficina 2 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;J. Pérez;5; Ushuaia
EQP-0021;CLI-026;Obra 2 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;L. Gómez;5; Tolhuin
EQP-0021;CLI-026;Obra 2 - Río Grande;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;L. Gómez;5; Río Grande
EQP-0020;CLI-028;Depósito 3 - Río Grande;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;martes, 1 de abril de 2025;Planificado;Sin datos;;R. Soto;5; Río Grande
EQP-0049;CLI-036;Sucursal 5 - Río Grande;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;M. Gómez;5; Río Grande
EQP-0080;CLI-049;Depósito 3 - Ushuaia;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;Sin datos;5; Ushuaia
EQP-0007;CLI-036;Taller 4 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;lunes, 1 de abril de 2024;Planificado;Sin datos;;R. Soto;5; Ushuaia
EQP-0089;CLI-044;Taller 3 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;viernes, 1 de abril de 2022;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0023;CLI-041;Planta 5 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;sábado, 1 de marzo de 2025;Planificado;Sin datos;;R. Soto;5; Ushuaia
EQP-0070;CLI-044;Obra 5 - Ushuaia;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;sábado, 1 de febrero de 2025;Planificado;Sin datos;;A. Torres;5; Ushuaia
EQP-0030;CLI-036;Taller 4 - Tolhuin;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de diciembre de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0052;CLI-016;Taller 1 - Tolhuin;Motor;Cummins;QSB 4.5;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de diciembre de 2024;Planificado;Sin datos;;R. Soto;5; Tolhuin
EQP-0047;CLI-044;Obra 5 - Río Grande;Motor;Cummins;QSB 6.7;CU-007;Verificación de batería y alternador;3;Media;;domingo, 1 de diciembre de 2024;Planificado;Sin datos;;J. Pérez;5; Río Grande
