servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-004967;EQP-0075;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;24/6/2023 21:00;25/6/2023 21:00;0,32;L. Gómez;OK;sin_repuestos;11.200;0;11.200;Oficina 2 - Rio Grande;Rio Grande;Tecnico 2;0h 19min;24/6/2023;25/6/2023;2023
SV-000135;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;27/12/2023 21:00;28/12/2023 21:00;1,5;M. Gómez;OK;sin_repuestos;25.200;0;25.200;Deposito 3 - Ushuaia;Ushuaia;Tecnico 7;1h 30min;27/12/2023;28/12/2023;2023
SV-000338;EQP-0067;CLI-005;Cliente 005;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;25/3/2023 21:00;25/3/2023 21:00;1,14;R. Soto;OK;sin_repuestos;25.080;0;25.080;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 4;1h 8min;25/3/2023;25/3/2023;2023
SV-000340;EQP-0067;CLI-005;Cliente 005;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;27/12/2023 21:00;28/12/2023 21:00;0,8;R. Soto;OK;sin_repuestos;17.600;0;17.600;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 4;0h 48min;27/12/2023;28/12/2023;2023
SV-000394;EQP-0067;CLI-005;Cliente 005;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;30/6/2023 21:00;1/7/2023 21:00;0,9;J. Pérez;OK;sin_repuestos;19.800;0;19.800;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 1;0h 54min;30/6/2023;1/7/2023;2023
SV-000399;EQP-0067;CLI-005;Cliente 005;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;4/7/2023 21:00;5/7/2023 21:00;1,09;J. Pérez;OK;sin_repuestos;23.980;0;23.980;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 1;1h 5min;4/7/2023;5/7/2023;2023
SV-000682;EQP-0009;CLI-009;Cliente 009;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-007;Limpieza de compartimiento y proteccion anticorrosion;29/12/2023 21:00;30/12/2023 21:00;0,83;M. Gómez;OK;sin_repuestos;24.900;0;24.900;Oficina 5 - Ushuaia;Ushuaia;Tecnico 7;0h 50min;29/12/2023;30/12/2023;2023
SV-000685;EQP-0009;CLI-009;Cliente 009;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;4/1/2023 21:00;5/1/2023 21:00;0,42;J. Pérez;OK;sin_repuestos;12.600;0;12.600;Oficina 5 - Ushuaia;Ushuaia;Tecnico 1;0h 25min;4/1/2023;5/1/2023;2023
SV-000710;EQP-0029;CLI-013;Cliente 013;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobacion de batería y cargador;26/2/2023 21:00;27/2/2023 21:00;0,68;M. Gómez;OK;sin_repuestos;20.400;0;20.400;Deposito 5 - Ushuaia;Ushuaia;Tecnico 7;0h 41min;26/2/2023;27/2/2023;2023
SV-000711;EQP-0029;CLI-013;Cliente 013;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobacion de batería y cargador;25/5/2023 21:00;25/5/2023 21:00;0,49;R. Soto;OK;sin_repuestos;14.700;0;14.700;Deposito 5 - Ushuaia;Ushuaia;Tecnico 4;0h 29min;25/5/2023;25/5/2023;2023
SV-000719;EQP-0029;CLI-013;Cliente 013;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;25/5/2023 21:00;26/5/2023 21:00;0,76;A. Torres;OK;sin_repuestos;22.800;0;22.800;Deposito 5 - Ushuaia;Ushuaia;Tecnico 6;0h 46min;25/5/2023;26/5/2023;2023
SV-000969;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;28/3/2023 21:00;29/3/2023 21:00;0,44;M. Gómez;OK;sin_repuestos;13.200;0;13.200;Taller 5 - Ushuaia;Ushuaia;Tecnico 7;0h 26min;28/3/2023;29/3/2023;2023
SV-000970;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-004;Comprobacion de batería y cargador;5/7/2023 21:00;6/7/2023 21:00;1,5;M. Ruiz;OK;sin_repuestos;10.500;0;10.500;Taller 5 - Ushuaia;Ushuaia;Tecnico 3;1h 30min;5/7/2023;6/7/2023;2023
SV-000981;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;23/3/2023 21:00;24/3/2023 21:00;0,65;A. Torres;OK;sin_repuestos;19.500;0;19.500;Taller 5 - Ushuaia;Ushuaia;Tecnico 6;0h 39min;23/3/2023;24/3/2023;2023
SV-000998;EQP-0050;CLI-024;Cliente 024;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualizacion de firmware;26/12/2023 21:00;26/12/2023 21:00;1,04;M. Ruiz;OK;sin_repuestos;31.200;0;31.200;Taller 5 - Ushuaia;Ushuaia;Tecnico 3;1h 2min;26/12/2023;26/12/2023;2023
SV-001006;EQP-0090;CLI-024;Cliente 024;Motor Cummins;Cummins;QSB 4.5;CU-002;Revision de inyectores y limpieza de bomba;5/4/2023 21:00;5/4/2023 21:00;2,33;M. Gómez;OK;sin_repuestos;81.550;0;81.550;Sucursal 4 - Ushuaia;Ushuaia;Tecnico 7;2h 20min;5/4/2023;5/4/2023;2023
SV-001195;EQP-0021;CLI-026;Cliente 026;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;25/6/2023 21:00;26/6/2023 21:00;0,36;M. Ruiz;OK;sin_repuestos;12.600;0;12.600;Obra 2 - Ushuaia;Ushuaia;Tecnico 3;0h 22min;25/6/2023;26/6/2023;2023
SV-001288;EQP-0026;CLI-026;Cliente 026;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-008;Cambio de filtro fino de bomba;27/9/2023 21:00;28/9/2023 21:00;0,58;L. Gómez;OK;sin_repuestos;12.760;0;12.760;Taller 4 - Ushuaia;Ushuaia;Tecnico 2;0h 35min;27/9/2023;28/9/2023;2023
SV-001311;EQP-0028;CLI-026;Cliente 026;Motor Cummins;Cummins;QSB 4.5;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;3/5/2023 21:00;4/5/2023 21:00;1,95;M. Ruiz;OK;sin_repuestos;68.250;0;68.250;Planta 5 - Ushuaia;Ushuaia;Tecnico 3;1h 57min;3/5/2023;4/5/2023;2023
SV-001327;EQP-0028;CLI-026;Cliente 026;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;6/5/2023 21:00;7/5/2023 21:00;1,5;A. Torres;OK;sin_repuestos;10.850;0;10.850;Planta 5 - Ushuaia;Ushuaia;Tecnico 6;1h 30min;6/5/2023;7/5/2023;2023
SV-001593;EQP-0020;CLI-028;Cliente 028;Motor Cummins;Cummins;QSB 4.5;CU-002;Revision de inyectores y limpieza de bomba;26/12/2023 21:00;27/12/2023 21:00;2,83;R. Soto;OK;sin_repuestos;99.050;0;99.050;Deposito 3 - Ushuaia;Ushuaia;Tecnico 4;2h 50min;26/12/2023;27/12/2023;2023
SV-001616;EQP-0020;CLI-028;Cliente 028;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;2/4/2023 21:00;3/4/2023 21:00;0,41;M. Gómez;OK;sin_repuestos;14.350;0;14.350;Deposito 3 - Ushuaia;Ushuaia;Tecnico 7;0h 25min;2/4/2023;3/4/2023;2023
SV-001954;EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-006;Limpieza del sistema de calefaccion;27/7/2023 21:00;28/7/2023 21:00;0,96;R. Soto;OK;sin_repuestos;21.120;0;21.120;Planta 4 - Ushuaia;Ushuaia;Tecnico 4;0h 58min;27/7/2023;28/7/2023;2023
SV-001987;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-005;Verificacion de válvulas y ajuste de luz;25/12/2023 21:00;26/12/2023 21:00;1,54;J. Pérez;OK;sin_repuestos;46.200;0;46.200;Obra 3 - Ushuaia;Ushuaia;Tecnico 1;1h 32min;25/12/2023;26/12/2023;2023
SV-001995;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;24/9/2023 21:00;25/9/2023 21:00;1,5;M. Ruiz;OK;sin_repuestos;23.400;0;23.400;Obra 3 - Ushuaia;Ushuaia;Tecnico 3;1h 30min;24/9/2023;25/9/2023;2023
SV-002002;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-007;Limpieza de compartimiento y proteccion anticorrosion;5/1/2023 21:00;6/1/2023 21:00;0,88;S. López;OK;sin_repuestos;26.400;0;26.400;Obra 3 - Ushuaia;Ushuaia;Tecnico 5;0h 53min;5/1/2023;6/1/2023;2023
SV-002003;EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-007;Limpieza de compartimiento y proteccion anticorrosion;29/12/2023 21:00;29/12/2023 21:00;1,5;M. Gómez;OK;sin_repuestos;21.300;0;21.300;Obra 3 - Ushuaia;Ushuaia;Tecnico 7;1h 30min;29/12/2023;29/12/2023;2023
SV-002209;EQP-0007;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;27/3/2023 21:00;28/3/2023 21:00;0,46;J. Pérez;OK;sin_repuestos;16.100;0;16.100;Taller 4 - Ushuaia;Ushuaia;Tecnico 1;0h 28min;27/3/2023;28/3/2023;2023
SV-002211;EQP-0007;CLI-036;Cliente 036;Motor Cummins;Cummins;QSB 4.5;CU-007;Verificacion de batería y alternador;3/10/2023 21:00;3/10/2023 21:00;0,59;M. Ruiz;OK;sin_repuestos;20.650;0;20.650;Taller 4 - Ushuaia;Ushuaia;Tecnico 3;0h 35min;3/10/2023;3/10/2023;2023
SV-002310;EQP-0013;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-006;Limpieza del sistema de calefaccion;28/12/2023 21:00;29/12/2023 21:00;0,98;S. López;OK;sin_repuestos;21.560;0;21.560;Oficina 1 - Ushuaia;Ushuaia;Tecnico 5;0h 59min;28/12/2023;29/12/2023;2023
SV-002315;EQP-0013;CLI-036;Cliente 036;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;29/6/2023 21:00;30/6/2023 21:00;0,84;M. Gómez;OK;sin_repuestos;18.480;0;18.480;Oficina 1 - Ushuaia;Ushuaia;Tecnico 7;0h 50min;29/6/2023;30/6/2023;2023
SV-002335;EQP-0019;CLI-036;Cliente 036;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-006;Prueba de carga en modo manual;2/11/2023 21:00;3/11/2023 21:00;0,68;R. Soto;OK;sin_repuestos;20.400;0;20.400;Planta 1 - Ushuaia;Ushuaia;Tecnico 4;0h 41min;2/11/2023;3/11/2023;2023
SV-002342;EQP-0019;CLI-036;Cliente 036;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;4/8/2023 21:00;7/6/2023 21:00;0,47;S. López;OK;sin_repuestos;14.100;0;14.100;Planta 1 - Ushuaia;Ushuaia;Tecnico 5;0h 28min;4/8/2023;7/6/2023;2023
SV-002471;EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobacion de batería y cargador;30/11/2023 21:00;1/12/2023 21:00;0,81;M. Ruiz;OK;sin_repuestos;24.300;0;24.300;Sucursal 1 - Ushuaia;Ushuaia;Tecnico 3;0h 49min;30/11/2023;1/12/2023;2023
SV-002485;EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;5/12/2023 21:00;6/12/2023 21:00;0,62;L. Gómez;OK;sin_repuestos;18.600;0;18.600;Sucursal 1 - Ushuaia;Ushuaia;Tecnico 2;0h 37min;5/12/2023;6/12/2023;2023
SV-002535;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-003;Revision del sistema de seguridad y válvula de rebose;30/9/2023 21:00;1/10/2023 21:00;0,95;M. Gómez;OK;sin_repuestos;20.900;0;20.900;Deposito 4 - Ushuaia;Ushuaia;Tecnico 7;0h 57min;30/9/2023;1/10/2023;2023
SV-002579;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-005;Sustitucion de filtro de detergente;31/12/2023 21:00;1/1/2024 21:00;0,47;J. Pérez;OK;sin_repuestos;10.340;0;10.340;Deposito 4 - Ushuaia;Ushuaia;Tecnico 1;0h 28min;31/12/2023;1/1/2024;2023
SV-002584;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-007;Revision del sistema el茅ctrico y termostato;30/6/2023 21:00;7/1/2023 21:00;0,95;M. Ruiz;OK;sin_repuestos;20.900;0;20.900;Deposito 4 - Ushuaia;Ushuaia;Tecnico 3;0h 57min;30/6/2023;7/1/2023;2023
SV-002585;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-007;Revision del sistema el茅ctrico y termostato;23/12/2023 21:00;24/12/2023 21:00;0,99;J. Pérez;OK;sin_repuestos;21.780;0;21.780;Deposito 4 - Ushuaia;Ushuaia;Tecnico 1;0h 59min;23/12/2023;24/12/2023;2023
SV-002589;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-008;Cambio de filtro fino de bomba;4/1/2023 21:00;5/1/2023 21:00;0,65;L. Gómez;OK;sin_repuestos;14.300;0;14.300;Deposito 4 - Ushuaia;Ushuaia;Tecnico 2;0h 39min;4/1/2023;5/1/2023;2023
SV-002597;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-009;Revision del quemador y válvula de seguridad;4/7/2023 21:00;5/7/2023 21:00;1,29;M. Gómez;OK;sin_repuestos;28.380;0;28.380;Deposito 4 - Ushuaia;Ushuaia;Tecnico 7;1h 17min;4/7/2023;5/7/2023;2023
SV-002603;EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;KH-010;Limpieza de tanque de detergente y prueba general;30/12/2023 21:00;31/12/2023 21:00;0,67;A. Torres;OK;sin_repuestos;14.740;0;14.740;Deposito 4 - Ushuaia;Ushuaia;Tecnico 6;0h 40min;30/12/2023;31/12/2023;2023
SV-002745;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;2/8/2023 21:00;3/8/2023 21:00;1,21;M. Ruiz;OK;sin_repuestos;26.620;0;26.620;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;1h 13min;2/8/2023;3/8/2023;2023
SV-002746;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;6/11/2023 21:00;7/11/2023 21:00;1,16;L. Gómez;OK;sin_repuestos;25.520;0;25.520;Deposito 3 - Ushuaia;Ushuaia;Tecnico 2;1h 10min;6/11/2023;7/11/2023;2023
SV-002779;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-005;Sustitucion de filtro de detergente;2/2/2023 21:00;3/2/2023 21:00;0,54;S. López;OK;sin_repuestos;11.880;0;11.880;Deposito 3 - Ushuaia;Ushuaia;Tecnico 5;0h 32min;2/2/2023;3/2/2023;2023
SV-002790;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-008;Cambio de filtro fino de bomba;24/1/2023 21:00;25/1/2023 21:00;0,64;J. Pérez;OK;sin_repuestos;14.080;0;14.080;Deposito 3 - Ushuaia;Ushuaia;Tecnico 1;0h 38min;24/1/2023;25/1/2023;2023
SV-002795;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;1/8/2023 21:00;2/8/2023 21:00;1,5;M. Ruiz;OK;sin_repuestos;14.960;0;14.960;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;1h 30min;1/8/2023;2/8/2023;2023
SV-004544;EQP-0017;CLI-049;Cliente 049;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-003;Revision del sistema de seguridad y válvula de rebose;31/10/2023 21:00;1/11/2023 21:00;1,3;M. Ruiz;OK;sin_repuestos;28.600;0;28.600;Sucursal 2 - Ushuaia;Ushuaia;Tecnico 3;1h 18min;31/10/2023;1/11/2023;2023
SV-004570;EQP-0017;CLI-049;Cliente 049;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-009;Revision del quemador y válvula de seguridad;24/10/2023 21:00;25/10/2023 21:00;0,93;M. Ruiz;OK;sin_repuestos;20.460;0;20.460;Sucursal 2 - Ushuaia;Ushuaia;Tecnico 3;0h 56min;24/10/2023;25/10/2023;2023
SV-004792;EQP-0060;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobacion de batería y cargador;25/6/2023 21:00;26/6/2023 21:00;1,5;A. Torres;OK;sin_repuestos;10.800;0;10.800;Obra 3 - Ushuaia;Ushuaia;Tecnico 6;1h 30min;25/6/2023;26/6/2023;2023
SV-004799;EQP-0060;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-005;Verificacion de válvulas y ajuste de luz;1/1/2023 21:00;2/1/2023 21:00;1,29;M. Ruiz;OK;sin_repuestos;38.700;0;38.700;Obra 3 - Ushuaia;Ushuaia;Tecnico 3;1h 17min;1/1/2023;2/1/2023;2023
SV-004800;EQP-0060;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-005;Verificacion de válvulas y ajuste de luz;30/12/2023 21:00;31/12/2023 21:00;1,53;J. Pérez;OK;sin_repuestos;45.900;0;45.900;Obra 3 - Ushuaia;Ushuaia;Tecnico 1;1h 32min;30/12/2023;31/12/2023;2023
SV-004831;EQP-0068;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-002;Revision de inyectores y limpieza de bomba;30/12/2023 21:00;30/12/2023 21:00;2,99;S. López;OK;sin_repuestos;10.465;0;104.650;Oficina 3 - Ushuaia;Ushuaia;Tecnico 5;2h 59min;30/12/2023;30/12/2023;2023
SV-004863;EQP-0068;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-008;Limpieza de tanque de combustible;2/1/2023 21:00;3/1/2023 21:00;2,23;J. Pérez;OK;sin_repuestos;78.050;0;78.050;Oficina 3 - Ushuaia;Ushuaia;Tecnico 1;2h 14min;2/1/2023;3/1/2023;2023
SV-004904;EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobacion de batería y cargador;1/1/2023 21:00;2/1/2023 21:00;0,37;R. Soto;OK;sin_repuestos;11.100;0;11.100;Oficina 2 - Ushuaia;Ushuaia;Tecnico 4;0h 22min;1/1/2023;2/1/2023;2023
SV-004905;EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-004;Comprobacion de batería y cargador;28/3/2023 21:00;28/3/2023 21:00;0,77;M. Gómez;OK;sin_repuestos;23.100;0;23.100;Oficina 2 - Ushuaia;Ushuaia;Tecnico 7;0h 46min;28/3/2023;28/3/2023;2023
SV-004929;EQP-0074;CLI-049;Cliente 049;Generador Generac Guardian;Generac;Guardian 10 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;2/1/2023 21:00;3/1/2023 21:00;0,6;S. López;OK;sin_repuestos;18.000;0;18.000;Oficina 2 - Ushuaia;Ushuaia;Tecnico 5;0h 36min;2/1/2023;3/1/2023;2023
SV-004983;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-002;Revision de inyectores y limpieza de bomba;26/12/2023 21:00;26/12/2023 21:00;3,13;R. Soto;OK;sin_repuestos;109.550;0;109.550;Deposito 3 - Ushuaia;Ushuaia;Tecnico 4;3h 8min;26/12/2023;26/12/2023;2023
SV-004990;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;2/1/2023 21:00;3/1/2023 21:00;1,5;M. Ruiz;OK;sin_repuestos;71.050;0;71.050;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;1h 30min;2/1/2023;3/1/2023;2023
SV-004999;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-006;Revision de válvulas y ajuste de holgura;6/1/2023 21:00;7/1/2023 21:00;2,7;M. Ruiz;OK;sin_repuestos;9.450;0;9.450;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;2h 42min;6/1/2023;7/1/2023;2023
SV-005000;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-006;Revision de válvulas y ajuste de holgura;30/12/2023 21:00;31/12/2023 21:00;1,5;J. Pérez;OK;sin_repuestos;98.000;0;98.000;Deposito 3 - Ushuaia;Ushuaia;Tecnico 1;1h 30min;30/12/2023;31/12/2023;2023
SV-005006;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;31/3/2023 21:00;1/4/2023 21:00;0,43;M. Gómez;OK;sin_repuestos;15.050;0;15.050;Deposito 3 - Ushuaia;Ushuaia;Tecnico 7;0h 26min;31/3/2023;1/4/2023;2023
SV-005007;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;6/7/2023 21:00;7/7/2023 21:00;1,5;M. Gómez;OK;sin_repuestos;19.950;0;19.950;Deposito 3 - Ushuaia;Ushuaia;Tecnico 7;1h 30min;6/7/2023;7/7/2023;2023
SV-005008;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;31/12/2023 21:00;1/1/2024 21:00;0,42;J. Pérez;OK;sin_repuestos;14.700;0;14.700;Deposito 3 - Ushuaia;Ushuaia;Tecnico 1;0h 25min;31/12/2023;1/1/2024;2023
SV-005013;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-008;Limpieza de tanque de combustible;3/1/2023 21:00;4/1/2023 21:00;1,77;A. Torres;OK;sin_repuestos;61.950;0;61.950;Deposito 3 - Ushuaia;Ushuaia;Tecnico 6;1h 46min;3/1/2023;4/1/2023;2023
SV-005014;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-008;Limpieza de tanque de combustible;24/12/2023 21:00;25/12/2023 21:00;1,39;A. Torres;OK;sin_repuestos;48.650;0;48.650;Deposito 3 - Ushuaia;Ushuaia;Tecnico 6;1h 23min;24/12/2023;25/12/2023;2023
SV-005017;EQP-0080;CLI-049;Cliente 049;Motor Cummins;Cummins;QSB 6.7;CU-009;Ensayo de carga y control de emisiones;6/1/2023 21:00;7/1/2023 21:00;1,68;M. Ruiz;OK;sin_repuestos;58.800;0;58.800;Deposito 3 - Ushuaia;Ushuaia;Tecnico 3;1h 41min;6/1/2023;7/1/2023;2023
SV-000009;EQP-0005;CLI-001;Cliente 001;Motor Cummins;Cummins;QSB 6.7;CU-004;Limpieza de sistema de refrigeracion y verificacion de termostato;6/6/2025 21:00;7/6/2025 21:00;2,12;J. Pérez;OK;sin_repuestos;74.200;0;74.200;Oficina 2 - Tolhuin;Tolhuin;Tecnico 1;2h 7min;6/6/2025;7/6/2025;2025
SV-000011;EQP-0005;CLI-001;Cliente 001;Motor Cummins;Cummins;QSB 6.7;CU-006;Revision de válvulas y ajuste de holgura;2/5/2025 21:00;2/6/2025 21:00;2,49;S. López;OK;sin_repuestos;87.150;0;87.150;Oficina 2 - Tolhuin;Tolhuin;Tecnico 5;2h 29min;2/5/2025;2/6/2025;2025
SV-000013;EQP-0005;CLI-001;Cliente 001;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;3/3/2025 21:00;2/5/2025 21:00;0,61;L. Gómez;OK;sin_repuestos;21.350;0;21.350;Oficina 2 - Tolhuin;Tolhuin;Tecnico 2;0h 37min;3/3/2025;2/5/2025;2025
SV-000015;EQP-0005;CLI-001;Cliente 001;Motor Cummins;Cummins;QSB 6.7;CU-007;Verificacion de batería y alternador;30/8/2025 21:00;31/8/2025 21:00;0,61;A. Torres;OK;sin_repuestos;21.350;0;21.350;Oficina 2 - Tolhuin;Tolhuin;Tecnico 6;0h 37min;30/8/2025;31/8/2025;2025
SV-000017;EQP-0005;CLI-001;Cliente 001;Motor Cummins;Cummins;QSB 6.7;CU-008;Limpieza de tanque de combustible;5/6/2025 21:00;6/6/2025 21:00;1,94;S. López;OK;sin_repuestos;67.900;0;67.900;Oficina 2 - Tolhuin;Tolhuin;Tecnico 5;1h 56min;5/6/2025;6/6/2025;2025
SV-000030;EQP-0048;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-007;Limpieza de compartimiento y proteccion anticorrosion;26/9/2025 21:00;26/9/2025 21:00;0,62;R. Soto;OK;sin_repuestos;18.600;0;18.600;Planta 3 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;26/9/2025;26/9/2025;2025
SV-000032;EQP-0048;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificacion de sistema de arranque automático;3/4/2025 21:00;3/4/2025 21:00;0,7;M. Ruiz;OK;sin_repuestos;21.000;0;21.000;Planta 3 - Ushuaia;Ushuaia;Tecnico 3;0h 42min;3/4/2025;3/4/2025;2025
SV-000125;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobacion de batería y cargador;22/9/2025 21:00;23/9/2025 21:00;0,41;R. Soto;OK;sin_repuestos;12.300;0;12.300;Deposito 3 - Tolhuin;Tolhuin;Tecnico 4;0h 25min;22/9/2025;23/9/2025;2025
SV-000127;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-005;Verificacion de válvulas y ajuste de luz;2/1/2025 21:00;3/1/2025 21:00;1,38;M. Gómez;OK;sin_repuestos;41.400;0;41.400;Deposito 3 - Tolhuin;Tolhuin;Tecnico 7;1h 23min;2/1/2025;3/1/2025;2025
