inventario_id;cliente_id;Locacion;Ciudad;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion_normalizada;fecha_ejecucion;responsable;duracion_estimada_h
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Planificado;;Sin datos;M. RUIZ;5
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/5/2025;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2025;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/8/2024;Planificado;;Sin datos;A. TORRES;5
EQP-0067;CLI-005;Sucursal 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2024;Planificado;;Sin datos;SIN DATOS;5
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/12/2023;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2025;Planificado;;Sin datos;M. RUIZ;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2022;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0013;CLI-036;Oficina 1 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2024;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2024;Planificado;;Sin datos;R. SOTO;5
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;SIN DATOS;5
EQP-0088;CLI-044;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0032;CLI-026;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2022;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/5/2023;Planificado;;Sin datos;A. TORRES;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2025;Planificado;;Sin datos;M. RUIZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2023;Planificado;;Sin datos;R. SOTO;5
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2024;Planificado;;Sin datos;SIN DATOS;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2025;Planificado;;Sin datos;A. TORRES;5
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2025;Planificado;;Sin datos;J. PÉREZ;5
EQP-0032;CLI-026;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/8/2022;Planificado;;Sin datos;SIN DATOS;5
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/8/2023;Planificado;;Sin datos;R. SOTO;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2025;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/11/2024;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2025;Planificado;;Sin datos;A. TORRES;5
EQP-0032;CLI-026;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/5/2023;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2023;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2025;Planificado;;Sin datos;R. SOTO;5
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2023;Planificado;;Sin datos;A. TORRES;5
EQP-0097;CLI-044;Sucursal 5 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Planificado;;Sin datos;J. PÉREZ;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2022;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2024;Planificado;;Sin datos;A. TORRES;5
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2023;Planificado;;Sin datos;R. SOTO;5
EQP-0013;CLI-036;Oficina 1 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2022;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0032;CLI-026;Planta 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0013;CLI-036;Oficina 1 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2022;Planificado;;Sin datos;A. TORRES;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2023;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2023;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2022;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0094;CLI-044;Taller 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/8/2023;Planificado;;Sin datos;J. PÉREZ;5
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2022;Planificado;;Sin datos;J. PÉREZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2024;Planificado;;Sin datos;R. SOTO;5
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;;Planificado;;Sin datos;SIN DATOS;5
EQP-0013;CLI-036;Oficina 1 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2025;Planificado;;Sin datos;R. SOTO;5
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2023;Planificado;;Sin datos;A. TORRES;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2024;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0032;CLI-026;Planta 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2022;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;;Planificado;;Sin datos;SIN DATOS;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2024;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2022;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2025;Planificado;;Sin datos;R. SOTO;5
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2023;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0032;CLI-026;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2022;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0067;CLI-005;Sucursal 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;;Planificado;;Sin datos;J. PÉREZ;5
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/12/2022;Planificado;;Sin datos;SIN DATOS;5
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/12/2023;Planificado;;Sin datos;J. PÉREZ;5
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2023;Planificado;;Sin datos;M. RUIZ;5
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2024;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2024;Planificado;;Sin datos;R. SOTO;5
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2025;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/11/2023;Planificado;;Sin datos;SIN DATOS;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;R. SOTO;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2023;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/12/2022;Planificado;;Sin datos;M. RUIZ;5
EQP-0088;CLI-044;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2022;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2022;Planificado;;Sin datos;M. RUIZ;5
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/9/2024;Planificado;;Sin datos;SIN DATOS;5
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2023;Planificado;;Sin datos;M. RUIZ;5
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2024;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0013;CLI-036;Oficina 1 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Planificado;;Sin datos;S. LÓPEZ;5
EQP-0032;CLI-026;Planta 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2025;Planificado;;Sin datos;R. SOTO;5
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/12/2024;Planificado;;Sin datos;M. RUIZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/11/2024;Planificado;;Sin datos;J. PÉREZ;5
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2023;Planificado;;Sin datos;R. SOTO;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;;Planificado;;Sin datos;J. PÉREZ;5
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0094;CLI-044;Taller 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/11/2024;Planificado;;Sin datos;M. RUIZ;5
EQP-0067;CLI-005;Sucursal 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/1/2024;Planificado;;Sin datos;M. RUIZ;5
EQP-0091;CLI-044;Obra 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2025;Planificado;;Sin datos;L. GÓMEZ;5
EQP-0096;CLI-048;Planta 5 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2024;Planificado;;Sin datos;M. RUIZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/2/2023;Planificado;;Sin datos;J. PÉREZ;5
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Planificado;;Sin datos;M. GÓMEZ;5
EQP-0091;CLI-044;Obra 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/4/2025;Planificado;;Sin datos;M. RUIZ;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/7/2025;Planificado;;Sin datos;A. TORRES;5
EQP-0067;CLI-005;Sucursal 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/6/2025;Planificado;;Sin datos;SIN DATOS;5
EQP-0053;CLI-044;Oficina 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/5/2024;Ejecutado;;Sin datos;M. GÓMEZ;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/11/2023;Ejecutado;;Sin datos;R. SOTO;5
EQP-0064;CLI-038;Depósito 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2022;Ejecutado;;Sin datos;S. LÓPEZ;5
EQP-0064;CLI-038;Depósito 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2025;Ejecutado;;Sin datos;S. LÓPEZ;5
EQP-0096;CLI-048;Planta 5 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-004;LIMPIEZA DE MANGUERAS Y BOQUILLAS;1;Baja;;1/6/2025;Pendiente;;Sin datos;L. GÓMEZ;5
EQP-0053;CLI-044;Oficina 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-004;LIMPIEZA DE MANGUERAS Y BOQUILLAS;1;Baja;;1/12/2024;Ejecutado;;Sin datos;J. PÉREZ;5
EQP-0088;CLI-044;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-004;LIMPIEZA DE MANGUERAS Y BOQUILLAS;1;Baja;;1/3/2025;Programado;;Sin datos;A. TORRES;5
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/3/2025;Ejecutado;;Sin datos;L. GÓMEZ;5
EQP-0092;CLI-026;Planta 2 - Tolhuin; Tolhuin;Generador;Generac;Guardian 13 kVA (50Hz);GG-004;COMPROBACIÓN DE BATERÍA Y CARGADOR;3;Media;;1/1/2024;Ejecutado;;Sin datos;J. PÉREZ;5
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-004;LIMPIEZA DE MANGUERAS Y BOQUILLAS;1;Baja;;1/11/2024;Pendiente;;Sin datos;M. RUIZ;5
EQP-0069;CLI-049;Depósito 5 - Tolhuin; Tolhuin;Generador;Generac;Guardian 8 kVA (50Hz);GG-004;COMPROBACIÓN DE BATERÍA Y CARGADOR;3;Media;;1/3/2024;Programado;;Sin datos;J. PÉREZ;5
EQP-0078;CLI-005;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-001;LIMPIEZA DE FILTROS DE AGUA Y COMBUSTIBLE;1;Media;;1/10/2024;Pendiente;;Sin datos;R. SOTO;5
EQP-0051;CLI-044;Planta 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-004;LIMPIEZA DE MANGUERAS Y BOQUILLAS;1;Baja;;1/4/2025;Ejecutado;;Sin datos;L. GÓMEZ;5
